Domain,Site,Plot Type,Data Product Name,DPID,,Interannual Frequency,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
14,SRER,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,Y,,,Y,
15,ONAQ,T,Herbaceous clip harvest ,.DP1.10023,,1,,,Y,Y,Y,Y,Y,Y,Y,
15,ONAQ,D,Herbaceous clip harvest ,.DP1.10023,,3,,,Y,,,Y,,,Y,
16,ABBY,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,Y,Y,Y,Y,Y,
16,ABBY,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,Y,,,Y,,
16,WREF,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,,Y,Y,Y,
16,WREF,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,,NA,NA,NA,
17,SJER,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
17,SJER,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,Y,,,Y,
17,SOAP,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
17,SOAP,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,,,Y,,
17,TEAK,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
17,TEAK,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,,Y,,,
18,BARR,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
18,BARR,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,,Y,,,
18,TOOL,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
18,TOOL,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,Y,,,Y,
19,BONA,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,Y,Y,Y,Y,
19,BONA,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,Y,,,Y,
19,DEJU,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,Y,Y,Y,Y,Y,
19,DEJU,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,Y,,,Y,,
19,HEAL,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,Y,Y,Y,Y,Y,Y,
19,HEAL,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,Y,,Y,,,
20,PUUM,T,Herbaceous clip harvest ,.DP1.10023,,1,,,,,,,Y,Y,Y,
20,PUUM,D,Herbaceous clip harvest ,.DP1.10023,,3,,,,,,,Y,,,
1,BART,T,Litter chemical properties ,.DP1.10031,,5,,,,,Y,,,,,
1,HARV,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
2,BLAN,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
2,SCBI,T,Litter chemical properties ,.DP1.10031,,5,,,,,,Y,,,,
2,SERC,T,Litter chemical properties ,.DP1.10031,,5,,,,,Y,,,,,
3,DSNY,T,Litter chemical properties ,.DP1.10031,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
3,JERC,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
3,OSBS,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,,Y
4,GUAN,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
4,LAJA,T,Litter chemical properties ,.DP1.10031,,5,,,,,NA,NA,NA,NA,NA,
5,STEI,T,Litter chemical properties ,.DP1.10031,,5,,,,,,Y,,,,
5,TREE,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,,Y
5,UNDE,T,Litter chemical properties ,.DP1.10031,,5,,,,,Y,,,Y,,
6,KONA,T,Litter chemical properties ,.DP1.10031,,5,,,,,,NA,NA,NA,NA,
6,KONZ,T,Litter chemical properties ,.DP1.10031,,5,,,,,,Y,,,,
6,UKFS,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
7,GRSM,T,Litter chemical properties ,.DP1.10031,,5,,,,,Y,,,,,
7,MLBS,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
7,ORNL,T,Litter chemical properties ,.DP1.10031,,5,,,,,,Y,,,,
8,DELA,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,,Y
8,LENO,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
8,TALL,T,Litter chemical properties ,.DP1.10031,,5,,,,,,Y,,,,
9,DCFS,T,Litter chemical properties ,.DP1.10031,,5,,,,,,NA,NA,NA,NA,
9,NOGP,T,Litter chemical properties ,.DP1.10031,,5,,,,,NA,NA,NA,NA,NA,
9,WOOD,T,Litter chemical properties ,.DP1.10031,,5,,,NA,NA,NA,NA,NA,NA,NA,
10,CPER,T,Litter chemical properties ,.DP1.10031,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
10,RMNP,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
10,STER,T,Litter chemical properties ,.DP1.10031,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
11,CLBJ,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
11,OAES,T,Litter chemical properties ,.DP1.10031,,5,,,,NA,NA,NA,NA,NA,NA,
12,YELL,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
13,NIWO,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
13,MOAB,T,Litter chemical properties ,.DP1.10031,,5,,,,NA,NA,NA,NA,NA,NA,
14,JORN,T,Litter chemical properties ,.DP1.10031,,5,,,,NA,NA,NA,NA,NA,NA,
14,SRER,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
15,ONAQ,T,Litter chemical properties ,.DP1.10031,,5,,,NA,NA,NA,NA,NA,NA,NA,
16,ABBY,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,,Y
16,WREF,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
17,SJER,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
17,SOAP,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
17,TEAK,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
18,BARR,T,Litter chemical properties ,.DP1.10031,,5,,,,,,NA,NA,NA,NA,
18,TOOL,T,Litter chemical properties ,.DP1.10031,,5,,,,,,NA,NA,NA,NA,
19,BONA,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,Y,,
19,DEJU,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,Y,,,
19,HEAL,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,,Y
20,PUUM,T,Litter chemical properties ,.DP1.10031,,5,,,,,,,,,Y,
1,BART,T,Litter stable isotopes ,.DP1.10101,,5,,,,,Y,,,,,
1,HARV,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
2,BLAN,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
2,SCBI,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,Y,,,,
2,SERC,T,Litter stable isotopes ,.DP1.10101,,5,,,,,Y,,,,,
3,DSNY,T,Litter stable isotopes ,.DP1.10101,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
3,JERC,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
3,OSBS,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,,Y
4,GUAN,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
4,LAJA,T,Litter stable isotopes ,.DP1.10101,,5,,,,,NA,NA,NA,NA,NA,
5,STEI,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,Y,,,,
5,TREE,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,,Y
5,UNDE,T,Litter stable isotopes ,.DP1.10101,,5,,,,,Y,,,Y,,
6,KONA,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,NA,NA,NA,NA,
6,KONZ,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,Y,,,,
6,UKFS,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
7,GRSM,T,Litter stable isotopes ,.DP1.10101,,5,,,,,Y,,,,,
7,MLBS,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
7,ORNL,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,Y,,,,
8,DELA,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,,Y
8,LENO,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
8,TALL,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,Y,,,,
9,DCFS,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,NA,NA,NA,NA,
9,NOGP,T,Litter stable isotopes ,.DP1.10101,,5,,,,,NA,NA,NA,NA,NA,
9,WOOD,T,Litter stable isotopes ,.DP1.10101,,5,,,NA,NA,NA,NA,NA,NA,NA,
10,CPER,T,Litter stable isotopes ,.DP1.10101,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
10,RMNP,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
10,STER,T,Litter stable isotopes ,.DP1.10101,,5,,NA,NA,NA,NA,NA,NA,NA,NA,
11,CLBJ,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
11,OAES,T,Litter stable isotopes ,.DP1.10101,,5,,,,NA,NA,NA,NA,NA,NA,
12,YELL,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
13,NIWO,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
13,MOAB,T,Litter stable isotopes ,.DP1.10101,,5,,,,NA,NA,NA,NA,NA,NA,
14,JORN,T,Litter stable isotopes ,.DP1.10101,,5,,,,NA,NA,NA,NA,NA,NA,
14,SRER,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
15,ONAQ,T,Litter stable isotopes ,.DP1.10101,,5,,,NA,NA,NA,NA,NA,NA,NA,
16,ABBY,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,,Y
16,WREF,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
17,SJER,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
17,SOAP,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
17,TEAK,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
18,BARR,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,NA,NA,NA,NA,
18,TOOL,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,NA,NA,NA,NA,
19,BONA,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,Y,,
19,DEJU,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,Y,,,
19,HEAL,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,,Y
20,PUUM,T,Litter stable isotopes ,.DP1.10101,,5,,,,,,,,,Y,
1,BART,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
1,HARV,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
2,BLAN,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
2,SERC,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
3,DSNY,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,NA,NA,NA,NA,NA,NA,NA,NA,
3,JERC,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
3,OSBS,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
4,GUAN,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
4,LAJA,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,NA,NA,NA,NA,NA,
5,STEI,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
5,TREE,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
5,UNDE,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
6,KONA,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,NA,NA,NA,NA,
6,KONZ,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
6,UKFS,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
7,GRSM,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
7,MLBS,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
7,ORNL,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
8,DELA,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
8,LENO,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,Y,Y,Y,Y,Y,
8,TALL,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
9,DCFS,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,NA,NA,NA,NA,
9,NOGP,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,NA,NA,NA,NA,NA,
9,WOOD,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,NA,NA,NA,NA,NA,NA,NA,
10,CPER,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,NA,NA,NA,NA,NA,NA,NA,NA,
10,STER,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,NA,NA,NA,NA,NA,NA,NA,NA,
10,RMNP,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
11,CLBJ,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,Y,Y,Y,Y,Y,
11,OAES,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,NA,NA,NA,NA,NA,NA,
12,YELL,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,,Y,Y,Y,
13,NIWO,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
13,MOAB,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,NA,NA,NA,NA,NA,NA,
14,JORN,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,NA,NA,NA,NA,NA,NA,
14,SRER,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,Y,Y,Y,Y,Y,
15,ONAQ,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,NA,NA,NA,NA,NA,NA,NA,
16,ABBY,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,Y,Y,Y,Y,Y,
16,WREF,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,,Y,Y,Y,
17,SJER,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
17,SOAP,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
17,TEAK,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
18,BARR,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,NA,NA,NA,NA,
18,TOOL,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,NA,NA,NA,NA,
19,BONA,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,Y,Y,Y,Y,
19,DEJU,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,Y,Y,Y,Y,Y,
19,HEAL,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,Y,Y,Y,Y,Y,Y,
20,PUUM,T,Litterfall and fine woody debris sampling ,.DP1.10033,,1,,,,,,,Y,Y,Y,
1,HOPB,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
2,LEWI,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
2,POSE,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
3,BARC,,Macroinvertebrate collection ,.DP1.20120,,1,,,,Y,Y,Y,Y,Y,Y,
3,FLNT,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
3,SUGG,,Macroinvertebrate collection ,.DP1.20120,,1,,,,Y,Y,Y,Y,Y,Y,
4,CUPE,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
4,GUIL,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
5,CRAM,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
5,LIRO,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
6,KING,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
6,MCDI,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
7,LECO,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
7,WALK,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
8,BLWA,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
8,MAYF,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
8,TOMB,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
9,PRLA,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
9,PRPO,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
10,ARIK,,Macroinvertebrate collection ,.DP1.20120,,1,,,,Y,Y,Y,Y,Y,Y,
11,BLUE,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
11,PRIN,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
12,BLDE,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,,Y,Y,Y,
13,COMO,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
13,WLOU,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
14,SYCA,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
15,REDB,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
16,MART,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,,Y,Y,Y,
16,MCRA,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,Y,Y,Y,Y,
17,BIGC,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,,Y,Y,Y,
17,TECR,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,,,Y,Y,Y,
18,OKSR,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
18,TOOK,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
19,CARI,,Macroinvertebrate collection ,.DP1.20120,,1,,,,,Y,Y,Y,Y,Y,
1,BART,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
1,HARV,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,Y,Y,,Y,Y,Y,Y,Y,
2,BLAN,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,Y,Y,Y,Y,Y,Y,
2,SERC,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,Y,Y,Y,Y,Y,Y,
3,DSNY,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,Y,Y,,Y,Y,Y,Y,Y,
3,JERC,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
3,OSBS,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,Y,Y,,Y,Y,Y,Y,Y,
4,GUAN,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
4,LAJA,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
5,STEI,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
5,TREE,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
5,UNDE,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
6,KONA,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
6,KONZ,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
6,UKFS,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
7,GRSM,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
7,MLBS,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
7,ORNL,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
8,DELA,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
8,LENO,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
8,TALL,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
9,DCFS,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
9,NOGP,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
9,WOOD,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
10,CPER,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,Y,Y,,Y,Y,Y,Y,Y,
10,RMNP,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
10,STER,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,Y,Y,,Y,Y,Y,Y,Y,
11,CLBJ,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
11,OAES,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
12,YELL,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,,Y,Y,Y,
13,NIWO,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
13,MOAB,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
14,JORN,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
14,SRER,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
15,ONAQ,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,Y,,Y,Y,Y,Y,Y,
16,ABBY,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
16,WREF,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,,Y,Y,Y,
17,SJER,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
17,SOAP,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
17,TEAK,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
18,BARR,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
18,TOOL,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
19,BONA,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,Y,Y,Y,Y,
19,DEJU,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
19,HEAL,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,Y,Y,Y,Y,Y,
20,PUUM,D,Mosquito-borne pathogen status ,.DP1.10041,,1,,,,,,,Y,Y,Y,
1,BART,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,,Y,Y,Y,Y,Y,
1,HARV,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,Y,Y,,Y,Y,Y,Y,Y,
2,BLAN,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,Y,Y,Y,Y,Y,Y,
2,SERC,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,Y,Y,Y,Y,Y,Y,
3,DSNY,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,Y,Y,,Y,Y,Y,Y,Y,
3,JERC,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,,Y,Y,Y,Y,Y,
3,OSBS,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,Y,Y,,Y,Y,Y,Y,Y,
4,GUAN,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
4,LAJA,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
5,STEI,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
5,TREE,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
5,UNDE,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,,Y,Y,Y,Y,Y,
6,KONA,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,,Y,Y,Y,Y,
6,KONZ,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
6,UKFS,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
7,GRSM,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
7,MLBS,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,,Y,Y,Y,Y,
7,ORNL,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,,Y,Y,Y,Y,Y,
8,DELA,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
8,LENO,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
8,TALL,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,Y,,Y,Y,Y,Y,Y,
9,DCFS,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,,Y,Y,Y,Y,
9,NOGP,D,Mosquitoes sampled from CO2 traps ,.DP1.10043,,1,,,,,Y,Y,Y,Y,Y,
